Home Out,Dest In,Dest Out,Home In,Date From,Date To,Price,Duration,Quality,Link
SFO,HND,FUK,SFO,2024-03-22,2024-04-01,1543,41.25,1599.42,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=0f9c0a614d5c00004fa74475_0%7C0f9c0a614d5c00004fa74475_1%7C0a61097b4d5d000094f2af31_0%7C08550f9c4d6600002df0dd38_0%7C08550f9c4d6600002df0dd38_1&from=SFO&lang=en&passengers=1&to=HND&type2=multicity&booking_token=GZtZDDizcgGK48W7qfrkFt6jaymEVtYD3AVzJxTZwYSxZCrJo2MdrheJiJrOIYA0K80LYRwaxvCd36DaqWIExlBSr66IHlFz0Sg68E7kzSM3PXhSB7wHkEsnorOOYHxrCTjxY_iUHHD7qKurF8vZWaSyWRpiwg4e9z-MIFT4nuagBhMw1MNq3RP4aktO3WJcISTZXlG_qF0wqTxh19ujbjwEQxe-8NLkfYDEAQTdWkNulkm_l2nNMouESanHlao7zTH8EDFyqCwhPHM-YrYHE35EIVii2_KhEY4JHSNZ7sIU676n5mB21fpTcpz9XufLBBZV3d-myDamkkaCJTdAqeNBalfMtrTqDhoykYB3qeIw4Pkijd4xA0d3tgevMVSjVQW0NqKWJ-UXd0w6X_uML-w47c8hkVvwyUgt6eAxu5v8UNB5JW3jc41Fc996b1XyNK_5NCIjDSceoSMAkLl3vEmGIiaqLS090_kdEH7cupMaHjXQSwgAuMN3bjlub45lP7-AAp__n_y8xKYS4XtBItWrabzRMQasgEHgWzfQoWBPl2Km7MVUzeYOSAywbgZX4P_yrHXppjyQMyYnHKRrpXRqaWgWeCJp1ro35PaHu1WemNipAUB2TkjXYoINu-M2-
SFO,HND,FUK,SFO,2024-03-22,2024-04-01,1604,35.33,1601.55,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=0f9c17124d5c0000075a89d4_0%7C1712097b4d5d00005df6a769_0%7C08550f9c4d6600002df0dd38_0%7C08550f9c4d6600002df0dd38_1&from=SFO&lang=en&passengers=1&to=HND&type2=multicity&booking_token=GmwHcEx-SuUL2ZWGe7YeI9zNdcNDrb8NwUqnVRWeq_wds04PLLOIzLiIHeF1tgnph3PcsLUc87F7CUfTjSWLS1nNyzbvzLTfsDzgyjAOx2xTEYfWcLslW_N8CbHwMFkiTy1wsleOOrDorwQJiwCaLV1Li81k_GC_HqB8D3rmcBwqX3TcbTorE7F5bRI2E-PqWvD-N72gGGcOFaEDsv4ZUkJ7ZLJ-5NTBNnQA0mxP-i6k5DWDGSJ8TJHYeY-x1H1jgfskXsNotco32sSRbVyLf6FsqgRyTd5FBqqvCbo4gRzh7OshvQ3YoH2UY8wIpLfA_3FPbwz9rGEfuRSugw2ywAqgVHms4M5_rrug3wJavLOdqLurE7g5FNcCg6A6U1OcyHT1nyUgr_lhjTTcdDgAAFN_1_ptJN1RBW7pl2ZxPXokQMBavV6PyLdxeV9YW8jNmEN1q_3PrrH_1FsMpxouOTzHRpP8Zyuggyj8TNOINmf7aoL95zlRKv5hBZL9i63KGRaAgri-zU08eZcn9BwqrG7M35WRQE6hRVLAxtqgkY_w8sFVF2MXmPmMMyX5IsIIuI8Ht6DA4rJF0vkErwmcDjLWT3rOHKarA_DiiRaNl5R1FVuL5HxB8g6f3fD8TdIn5
SFO,HND,FUK,SFO,2024-03-22,2024-04-01,1587,38.75,1615.27,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=0f9c09024d5c0000a32b9911_0%7C0f9c09024d5c0000a32b9911_1%7C0902097b4d5d0000f8c6e978_0%7C08550f9c4d6600002df0dd38_0%7C08550f9c4d6600002df0dd38_1&from=SFO&lang=en&passengers=1&to=HND&type2=multicity&booking_token=GgUq0gIVD6v4D8dF-kha7Rwm3K3A_89D3r1U8bX8Pbckdm1a7IhbzHw1Wl79CzxE02_STVIlOZIY8qj1rqfwf0B9UC-EPr2JiQZgiVabJcB2YbTt4wYBnksTngZRcU1BxtsDJ7ScLNbAcbQsT85ReQYzOrvbIwXIEvFMD9FFEiDaynbhT15eFnagXpoqEndc_RNa54pVd3T1CJCDkrRj5vFZz4OwfgIPtHAyAviC2e5jyeSOiXKwsykBqal0X0XSgUVG3rsrPMXJBstCKNTJyH4AEb45i8BZXsBQ_DUYKI27QX7ppAPQhLn4dT8me4eNPmeoJzRbvPHbp7aD505YlBt4-prI7cpfsMAjUPkeIf7OtNYI-BllCCpPAFTEX6wAGkN8cVjcKv0kdOGVz9dMF03aBzAu9ojPsImYCANgd_vE9s6_-QJFTxDrM2bi-GJacYJCmkboyk-FyQxchNwJxZzo_nTPbGITByRC5DUKqJgOotW6ZB4OWEsgVDtIsUBLAwc0FBG1CLuqgxdm2NyxY3SPyN50eFxG23Dalmd074AjGfU7LkYevBIttS753R-vq0jorakrNqTCBQlYlx7WUkCDaopLTV79BafuWW5CYClm8g7jsg24e85YC6mQUCYs9
SFO,HND,FUK,SFO,2024-03-22,2024-04-01,1566,41.0,1616.4,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=0f9c0a614d5c00004fa74475_0%7C0f9c0a614d5c00004fa74475_1%7C0a61097b4d5d000001e13986_0%7C08550f9c4d6600002df0dd38_0%7C08550f9c4d6600002df0dd38_1&from=SFO&lang=en&passengers=1&to=HND&type2=multicity&booking_token=GKHCu1SRf0fOKig1orj46Kg-hLjA5BlnecfS5ddmfeFogUSeIMsYcNlzyqtW05GYaO78ZbxsookUIw2LT_ZqMrjWIKC3uxtbm6DWjyXYhLQrYVRPhszpu5fT0bi99VCWy-cECHl0drnIn0uJhC9RJ7THDaTPNsVr2lQwrRPcKIVPIZx2qj7JFtCNNEj6j-UIWBLykEI_0CRiUCwkPxMzaUMV-QtMAlLfFThQ_-qSszj8tUWxTJbN-ffSVGt3cI1modi-661FkaKi6apebeOFM_W9j4NRhNPpM5rrbe0PVyP92DZzeF1LCHSPFwNUFBO1bs8MYoJi3YuRCXENwIutRTmfIQeRTZ1VuapPcj35r4c1oTevHkVEkD7svqchKT_N_k_cmD6c0-fOneN3WPzz-VsJ17XXC3xL0PrA-2aD0hDb7sSdwuXCKHXXl0E9rf2uU-qL_i6iRuDhIUF4F3MIa-RBHGxg141Z_yyFvYNPKMwNWXa_ZAgaMYXhqYA6qLzlKj3s25YMukCCA-NwKfW1dHD7is07LfiriI4uYcRd7k3M0MSZP8MyeCuEDf58Ha0OL7xk90Oe_HtFahcc7LqpLAMAH3LgnKY5dFR41Lx-tCe6ZtdNuWq0xKRezKSlv6BBVU3czBTGW9KXa3ngsq0oOdw==
SFO,HND,FUK,SFO,2024-03-22,2024-04-01,1594,38.42,1618.26,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=0f9c17124d5c0000075a89d4_0%7C1712097b4d5e00004ae644d2_0%7C08550f9c4d6600002df0dd38_0%7C08550f9c4d6600002df0dd38_1&from=SFO&lang=en&passengers=1&to=HND&type2=multicity&booking_token=GP7w35q6LI5IkEbAc3uicV1AjkuLwEy52-MxHkgtVIdpT029JEYOu4rKoiHcVef6aiNkbCAlxTI_GdUKzGOJ0mHnKthLBmPd97nvR4O_77K4btJp0DMAJypRKzpGxsf15_a2pL1YGaSAzFXD4E2uYGDrUoL1T5cNLU5jNqenrW-6MQoKyllmg_f7odpgMrR7ijcMH9zWzwKY43sZUZDGh14703KM82Hqg8zyaK_xI2KQOyGsKmxA2OmkYrNyMklADrk0RD4nhLLK7vOEzb6gFJLAZlnqblxQEbJjfJKSW09aAyvvohSnk6d1yy8h1wUDRIOQVGrxjU4Ufoyb1_EWTPOvt07rQp762D-DkwXpO1S5hG4cBeGiTxNB-tc-PEFvg2499I4p8OrYqXZLBZllY9WZ35QhSjAU4gWfQqWTZfu07XnVkqLbgYZZplPAgokPPbMsEKgCh5c8OVGEMFfAhoaB_5gm8X4ualLfbxekcn0mwKQ7sVoePMeyZohrPN1cNiFQIZ6wRbVo5QSmI-jEmlL8S834sXvAMeccxobr3Cz7rLbQTyFiZmhvF7I3KR9JaJ-BJRiMc16IqC-EUafdmvnovTLWf9nPvZ-YNwX9P_5nfSsiRDHAg6uCprVK0bOTFOMtke5uslu5MiGxsYtabMA==
SFO,HND,KIX,SFO,2024-03-22,2024-04-01,1582,39.25,1615.12,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=0f9c0a614d5c00004fa74475_0%7C0f9c0a614d5c00004fa74475_1%7C0a61097b4d5d000094f2af31_0%7C09020f9c4d660000c09d92ff_0%7C09020f9c4d660000c09d92ff_1&from=SFO&lang=en&passengers=1&to=HND&type2=multicity&booking_token=G_TCTXQZtdl6c0KIWlQ08gTO12yBtyzKsNGaTtsN5E4o9D2YVGI1qB4WyUW_4YNz5ZTJXFOuD9jYZuXi0UtnrhLfZC8f6lQT2Qu7Xkq_rYdSPq7vUBL8Jy2jo6OrO0K92unx21oDVjO5RrZnlLqUE31RO2xXP-kKi954g-KPZ0oFdfzf9-l1t1C630EDlQW_ex-4ykT9oMBsJm9p3nmYtT_V1dexuW9J-wTD1cRRoNyXw5UawarWHoPKRnh6HN1DbQ3R9gnK2df3Mbg2IgseZyTJD3hS8bjrDgDhrIALconw7XZqynHGEsiDZbWfqZs8mNHK0po9Vl3qdX9yJrXivlQC2PXuORmVzMLVAyruWZ60XzvJA0jHO1K7T1BtrrXqKpU9-GrYbXwWhrr0bFffGXf_8rlBOf_k3sziDHTHimmhIgK83BCaCASuHQ3gecHtCalhkpwjjv63975PNMHxlkStWY7K-wRxIMR8VrE1by1tz7oG0QggmqSLlnEFjMoXoRfDABgYD27LHDmkGALifWvbUOZ6aTH8jSfw3bXGmZT6EpJ8Bm_Pk3fDaaT3m4k5iPhAtohRtlH4rlwAg-x9Hc1wCiw0u3Yx1Wq0MmteDK0-LLsvq4XoSjtFDhBcFZeicVW9aDWdqvfqhwbp_wtiC1Q==
SFO,HND,KIX,SFO,2024-03-22,2024-04-01,1643,33.33,1617.25,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=0f9c17124d5c0000075a89d4_0%7C1712097b4d5d00005df6a769_0%7C09020f9c4d660000c09d92ff_0%7C09020f9c4d660000c09d92ff_1&from=SFO&lang=en&passengers=1&to=HND&type2=multicity&booking_token=GHBieKX320yTBUXLFTOfHRXt3ertwqWGf9UkS6aeGAhTK5ns_FI0lFJ8gKU6jgBOUEj36sAJD7nxY6jdOUJQ_Gs3Pglp-Fb3_ME8Zy_-N9TVLhUT-iRCNkn7pCsePErPiwv7lRhhYbK3mqo1D8cU9Iy7f0kThF4qy53_eVdnVRQwl3QYqGFPoTeZqEk6OSFOFLyWnUG88AFG69xBFZL1yGhI4FJGplGweABXjI-k_ZPJwXZGuQF_ccSTLvsYsGh9tFt74qYr9dD4Tly7OEud7bAqeT6D7DvWYX_Bix8UNjGd8y1seHzItg0pxQuI47mFX-LdGSaLUe0q2POWjJJdXoXs27Nd4Kwtt9ZlM3816vFBWmNo8vzuP9WxzxjvLxwvAOFQ9MibWUHV_EE8eFJIwe9ipdOfnzKEYfdehYqZAQs8Lx7RQAmA2VEc7SeeWMkm0JoxBDo1NO8heMcN8VWNpOFy4_pgtuATb4gLJqJjHtOEr9IZWUjSAo_EUwxwPuVswa-OGiJhGp_-PT154rFOPR_BEyeUk2Xu7hVxWcMuS0SHZAlMyZmYj-PlbGK506jVIZqNpZRkj-YwZzKlS4VJL9ouj2J183K4iQ-4s_bJywaSgPUmLV00WsZ9rHRg2hM5r
SFO,HND,KIX,SFO,2024-03-22,2024-04-01,1627,36.75,1630.97,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=0f9c09024d5c0000a32b9911_0%7C0f9c09024d5c0000a32b9911_1%7C0902097b4d5d0000f8c6e978_0%7C09020f9c4d660000c09d92ff_0%7C09020f9c4d660000c09d92ff_1&from=SFO&lang=en&passengers=1&to=HND&type2=multicity&booking_token=GD5rsT_ClHf23OdP-oMd9_x3QKeTeCqspGdFjQrOFkBXzJfjmIlsDU7tnC5pjQA1bXFOJlKevPj9Cmh48O8q89Hb58vcpMhmEJbxQG0xOi5sbORWOytqhLdC32b4a_wQ85pTfYykozHJrDJy2wEqR05GyE7PYpgH_Ud0gpnquEdAaRvlBfGTQsy0WTV-oDkKlK4iVsN9XPX6cQYgSZq59x3ZQlfCWMrHVo-ZJnMYXZdq9nHvsn2-VPdBfcTqpaecV-8VDuCmYLgvb0nSOOJfpx9A90Kw1o5gQZg18p8Irpgc9x3_K5_tiNUtGOJQPaoEY3sY8ku794HUi1xy8RcrcVW_9b_ofeD29_Cxm0dAH-XFCGImk5Yj36_bJ8kYBITyq4jRyTrznUyHS7yL2QBgY-SCHJd3JKTt97EnHYmSDYSVTvLimmY68ZTZFlcQ3_5XPgC9a2GDuZ_8jHIPiUSgFT3S3pG4ed8tWHEZpZt5dY0jNuYUm5zs1WdxQQhr5bn7sNmXOlW8lkW74yuHdhRSrFx34WGIrqszWqZh1NcroqBRk-UmWhwSKmosMCS_1niiZMOEfFKCYrZhNA46A56qzN7b1LkdIFZcc-9XJyO9LN0_itZfpTIgr_k3jSLWA889T7zFYLabLIzRtq1Al6A8E8A==
SFO,HND,KIX,SFO,2024-03-22,2024-04-01,1606,39.0,1632.1,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=0f9c0a614d5c00004fa74475_0%7C0f9c0a614d5c00004fa74475_1%7C0a61097b4d5d000001e13986_0%7C09020f9c4d660000c09d92ff_0%7C09020f9c4d660000c09d92ff_1&from=SFO&lang=en&passengers=1&to=HND&type2=multicity&booking_token=GHwBrPsyoeDp57vW4kIPj8MZEZc7Xw6YiIXCiK0uD8GT_U3_nLpq4qYoqn87cIkHVgi5OENVwbSLCdSFkwhzuQo4VHv2jz27Cox1NWsIblu8gnsXniLxg8NoWxstarnQCiYsjlhseB1bf6C-02fpnU4o0Z4rSgOfIeH7simd8AC2HffOYqGpLges0W4fJmbcEWYgBjXOFg5vy13ITx241u98wxm6SqWM4D0Jo61r4C9Wp0bd98calt1ChUuCXdiUkau1JYyFlsEDGNV2RO-iML1PNuEE_4nF7VbjHquUBiECXfA41vg3XroZW4fzFAi0a_cPwOLoq93GlUXzNe_rTzJ7jZQdUkBfsu3LoRZ_93-WcYs9EArxyWQsUoz0zX_FRs-syWSo0OHHRO8bRmxTghvd07OQ8mX06viBsBCpUkiSE8FAA_NLgFUmn5HpzXGVqU73Q5LABNtklBn5oEUeGgQZN6HRDDItdmMfPOrLphgqXEvWXTW1Wp9RFdGxvVvXU2fGpcP7Pz3vKNnKta-J_9ADP0JlkEvZVWOcAkUqwXGSLlErnAVm6SQkP7km0Ef2hy4M3s6O0WZxuqP6YTkktEnm-vIJ0l-Rirx9t1Hkl0RyJEVaWccU3ky2NleqCNl4Oupdt8UU9pnZt3yyJKHZ4Og==
SFO,HND,KIX,SFO,2024-03-22,2024-04-01,1634,36.42,1633.96,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=0f9c17124d5c0000075a89d4_0%7C1712097b4d5e00004ae644d2_0%7C09020f9c4d660000c09d92ff_0%7C09020f9c4d660000c09d92ff_1&from=SFO&lang=en&passengers=1&to=HND&type2=multicity&booking_token=GX4-x7N5JysHXeAEL3JXv46xSzF5K2WjWYTVLao3INTnqBZgMy4KOJYcfig44rqsqEXtHuMqViNdz8xeT-XqPZ-ffwYy9LALN87P_-UNyLP27G1gDxLGYgVYJCdFZ7ndTUViSu4SQaNs4biKIKggVcES6qSlWUKO8t4DX7z7N4-UsxkLeffSYyIpb1Za8SSqnyGG9xTAdbJ62DIzJHpzP38NHjJK38LZTDemv-G74GSqEu7rt5vog1FNov1l3NENGRGc-kr0vFR2AtFk9MBkYHzS15_ZFcFJMBnR44am8HcJgLMfd9iBiEg9j2fw3jCiC3L4oEyJswdqt5dJpJJoMYintHqOTxjt8vT_QG7y0AjdLGCxpWqegWv6C5hf-ebXZIroC5vH2bcGANKwsprqMFy2OrssvZnF7gNcUje6DdSdMuby_9zkyNeqQeYQPL5jdz3NV-5R33PFkYPIknjb20SE1HOiOW8D9v5JIjwtUiw7Vn5zQl4r20-s97U4NNvvrUfXRIDHN9jgJgkuHAQ3xcbiaPZz_JmYr5vhGj_-NaDAElEOwlZqTEf53R8JxQo_2ssSO_vPZszW0az9F-bCsoWu58lfGrDSkABXzz8c6GvBC7phalpQ1NrbTQagbkE5u
SFO,HND,NGO,SFO,2024-03-22,2024-04-01,1535,45.17,1624.39,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=0f9c0a614d5c00004fa74475_0%7C0f9c0a614d5c00004fa74475_1%7C0a61097b4d5d000094f2af31_0%7C05b80f9c4d6600002e74d340_0%7C05b80f9c4d6600002e74d340_1&from=SFO&lang=en&passengers=1&to=HND&type2=multicity&booking_token=GoQ6LvGUBwDW_rj0d8LGuKK4onDPykXW3tPoJX7ZBzfSsiZ3ghpiyON-RiTxyYZ-frlRO5Vw1NQYlTrmqRYJTooKXlHB_g659zD8rBqyXOHbYw9Y5yDXFwrJG1quc0M0J0QnwGM9F-m_itNR5W26sjXKo8T9mhehMa0ebJxP2hX0nQNbEtblzNTTOstoVv_bn9GcuPRZ8dtFsGEgiqxAWvvtPKQB9pfOpAqceJiVglLSCiV_ROSgRgbfvRFeOv-6Ql63-rrMSB_GSqLqhShq9r9xHOaolWlkHjkbA3K2gbelJPBDPqk0oohM1QmjbwG_LMPtP5SsE4e4zZX2euB2SUoWoNb-9eduuPjB0C7211P8pqg4WCHXJdsXdeBKb7ezYaz2KluQ9JscrXT1SLGOm94WA_tx_TPkUAREcxFc1AYrhs2qWNX36ZCQ0AbCDLEX1R5GOEri8QJlFK9QI0RwxCszC-CZ2Sdd0crkJBxFtkxz0IwOORssKmfWh4acBEa80CJeZsXLHgVhet_h--i_1r1LOm5aAiUbOLijzEa7yTrCXYBpmk019I8N5P30wxu2ZZ4fc7PbkwackxYmxCXnGC4oqbFkuA5Mg2Mp7yOOeFt1KljC7VCqLMt8U1HbMpTTI
SFO,HND,NGO,SFO,2024-03-22,2024-04-01,1596,39.25,1626.52,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=0f9c17124d5c0000075a89d4_0%7C1712097b4d5d00005df6a769_0%7C05b80f9c4d6600002e74d340_0%7C05b80f9c4d6600002e74d340_1&from=SFO&lang=en&passengers=1&to=HND&type2=multicity&booking_token=GG-2RSxCaYao1n7PsKMtLUcNZKOygRrJA7Ti4lO8NIHphM6OYeMjULy44N7_SmGRa15QkVvLvwtmMMqQwPlKZSbTLwsM_-4xr-q4LE4HdtNinsBskoHyJmlx-KYDn3llorpHGDen9P9Sj5IRbJz0RBM4o22IFsgQctJEDxXtqTBqHENv54F_VoFKCleHwXM5SEvecHwdns2gColsNrMfWLc9-oSBEUhUjy56501ZAXlcMMTrsKdxT8AaJwXq7y9vg2hCBRNGUK12ZP9qdMc_48aMYEVwAnn9IViBfLCTK-6En93hBEBdO8mMnOcI1WIy1mJ6-Si5l8Mvpk2XPgrjxZybOsJH3V4Wz-ZBIPZYQHpdgKSbw1XP0wq0vrQ-Nzdk4GigdAaQR6hEu5-enWbunGiAuY8I2ZID8MDFGW9C4Q8oNzQnQBQs9YZ0j7nAWmpVPAy8vLMcMSZpmkV8JLAk07ntfWgkMfxmikRGo5AkyAzHH4wCxr9gKyLjVIVHnNh5_P0Qc13f3ZR94mYSPbLrM4huVbpZ3UGmyLXZ29Q7APYWMl5rvBo9TveHd7x1L7248jIYB6Z9Hr_W4Nmk7cNePYP3i4XCp8D3Y4byG7-cUcPJNkHa8UQmFwoZJ5EkJSF79
SFO,HND,NGO,SFO,2024-03-22,2024-04-01,1579,42.67,1640.24,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=0f9c09024d5c0000a32b9911_0%7C0f9c09024d5c0000a32b9911_1%7C0902097b4d5d0000f8c6e978_0%7C05b80f9c4d6600002e74d340_0%7C05b80f9c4d6600002e74d340_1&from=SFO&lang=en&passengers=1&to=HND&type2=multicity&booking_token=GQMXKfLyz2IA8EvKb-jrOhrLrLRJyujBOJgrHbU1magvanhdmD93WZrB45oiicBuV3mpu1Vj6P1xyNXCs0L5lcK_q_MiRtLW2FFlHsem4JAG0cl6pLY9pBst923jfqc6rsKlc1s4iPLfHfZULgpz7BgNa0LywraTTrPiKWiUww9sA05fe84pHFz8rMfYLg5HBYXnziKEWR6efXya_c46tMOhDlU_8zxtbnPTAb4UcL5wS61tzAXgWpVMbuZKF5yYDacLxJ6Sas067WREqp4dmtxwJY1ZN7CJwVWSQ76VOd5ud1r3J-4ZT203SlT2uUdi1g_3xi5dZQc7kuWcUetoomrJEEEytiBzqDSgD5lTWUEaHF9FtfN5H7zjG4XfbC5SiffUP_tUvldk2wIsUmF7Dyll-zQ5TOFRLtk0ZbAE5whcpb4jcSVEGd3qpY20SncyDmsvNhDX3hA1_Ca_FdcIwKZGKs0cAA5o3Qk4v2LhYPsoiW50L7RfgcGC-erUYJ-pxexzq2La2cV7NXSG8QykHfAthAUkmzDnF-JX8f2yybrzH1sncO3IxmDo9SZgmxosvWQSJr9_KmxdkL7kOYDpwPx4rM-e53UUVrnQB64dneohlT3G0dzkE56Xq13spOoZR
SFO,HND,NGO,SFO,2024-03-22,2024-04-01,1559,44.92,1641.37,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=0f9c0a614d5c00004fa74475_0%7C0f9c0a614d5c00004fa74475_1%7C0a61097b4d5d000001e13986_0%7C05b80f9c4d6600002e74d340_0%7C05b80f9c4d6600002e74d340_1&from=SFO&lang=en&passengers=1&to=HND&type2=multicity&booking_token=Gi5o6g-IL8U25wFBMd-sBbm07aJG56RBz3e17rqPdCwb4CkDXYY_Sgkj2UViE5yG7FsPuR-OMgCN98cjJBEWYjtpS_SyEgFASLLMVn4mlRgi-pROCHLLT3EJEsvq74kstbJAd9VkHDOc9cBvJvAusvaTJC9jCg9McVjjfBvbe_EgySuQC9zyW3F4Vj5njikCwb2xYI7PRIEeof3Sw5qNL2dtJmm63wxagzPNiktesAiYhng88KymIrTP0Iw60vJy5RnvrbKtjAPDiVCPlQ5lqBr-1z8V8SyFpJrot7__NhawkbD0SqyIhGJIRcjal1XcSYICv7jrM21dczvHX28SZZh4-Ig0R-8TjPxhmxb7-ZJH6IKto_e2LlaQk8c0Og9vNy30cXIia8YqLhyMJG6IO6UMezp7cO3igXZvb5x8QDYzYAfGC0XyaKwr7XzjImNmA7R7t1cFRHgNGFwvjtipiSFFQLMSMZus7pB5CA7SXZKvOFaVgVaEoB9c_bkbk94MBuAOSD8LNaZ0qbcOfJ_j8YJJHndzaPRCnc0hZlSi4ro3AvwdjAkUMa_NlHnTmJthRzcfZNOIyJN-FVkbjHCHiZfCNpLgmCI_mS4ombmi27kU2w76ZUHq8BmNswl665W9T7Wn8DXGrTCgXaCAZv9--ig==
SFO,HND,NGO,SFO,2024-03-22,2024-04-01,1586,42.33,1643.24,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=0f9c17124d5c0000075a89d4_0%7C1712097b4d5e00004ae644d2_0%7C05b80f9c4d6600002e74d340_0%7C05b80f9c4d6600002e74d340_1&from=SFO&lang=en&passengers=1&to=HND&type2=multicity&booking_token=GizgcCxHp054-Wr3aCTqkASXggBNp-8lir73btUvwUTE4fYto0-yUNMZhGWaQEq3am5IoEyBB3EPCOfY7FNiL2yeimUud5dAZCobwnn4S9u8x6sSCEiDhzOpSmEHs5XDZyoxL1SLqcoH1h0eXNjsHiLYCC_h_H9Sm7_ayD2zQl9iwGOjjzxqValqcF89cZCE49yzEX_5m7vBfyRv-4d_GWnT8YxLkhUH3xxn7BSkvPBcdbOw3_nwLPI9rwyjRFsZ8C2CCFahZo1OCeAexAk4sn1ETfcnchICkFGhTZaVjVPoLjNH4x_sSahR-bIkVAOZ-H5jAwjLYGIU855o2PbC0RxZ4zxAgNVLrkuxg2pyJPI9JPR2G9eEsr7jp0rzZJC6CVqFE0FJzhxae5WUeQoLvmQeifZWVup6kfVQ4IgxhhqUaH9bP93cKLv1J3Aryb6_yppRFlI_cqTYzzmxPhTk5VlNcVb_dGIDOhwrsg7fO8oK52z916nUHX3AzMvJ1-meTlKLgQJte_GyutyeJx8qu5ihxn6NH7X7RHeM2dKZdzfyBIkr_K-EjQV1HEuEpnXmTWL9dv2W065amwq4hnO4mHFIVWO7Ba0deRfHwnyS-KeBEfhGdS6gwjzemeR4P-aKI
SFO,HND,CTS,SFO,2024-03-22,2024-04-01,1623,45.33,1696.92,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=0f9c0a614d5c00004fa74475_0%7C0f9c0a614d5c00004fa74475_1%7C0a61097b4d5d000094f2af31_0%7C0a610f9c4d66000036d41183_0%7C0a610f9c4d66000036d41183_1&from=SFO&lang=en&passengers=1&to=HND&type2=multicity&booking_token=GSDm2xBHclcbI5XysUN7ilUEnvbv1kHaaV8bMPqcG_oBAcpriVNIgamTR06EPCh5AUlXVu1K3rHOmT2lrEGLsY-U95dRZfFVNpt3V5L7jJtQ_fhf8DYv52qy0smfssnO6CER_xEIev8W-J1TWWKpGK3qojk-ajo6Hv-Ivq3lMkrR3Nq5UCZoUOtnbaZYB-IQwJ9zkr2BiRcC5jP3iR3HpEPKOKOHSwEpO4fHqcodZgV9cJdaLHq93pp2uyoQeGocfOvh3GCuemAkQMTI3gDCns4Ky-5Csdo4SK-jKqiimw8indLVJRffkSZoczZpFnSqYibvjEbquwqAV9sbF3oHrld2EfuB-XFlOxPzZmctyz2zAvvsSvP188bj7N1ig06DTtpYhxCogROI7Ahow_0fpY1iWeD_Ch7aoqTmKHWQ0BLs-qJYufDHcmv1M7i0aRVQV_VLzgoMvwRGs4CpjlwMleRLprj0lT61ei1U4y21AI4WgAmaWX4i0Rrqc1XLjreMVREfM8ZEJdMRhPR8PLNSzn4OVNRy79vPFwIX6tlyt10YCKbuJ7qloqm0DuGJYoZ5QEq63CW-DCZf6O1ozQDIlAm15RJ7AplObDeHcLL874oz2yTfEzbGb7hXB82G9_uRzgSdolc8M2LEGnuSDjb3-YUpjgve1xuj1zureFAiqLSI=
