Home Out,Dest In,Dest Out,Home In,Date From,Date To,Price,Duration,Quality,Link
LAX,NRT,OKA,LAX,2024-03-22,2024-04-01,1126,32.75,1260.03,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=243e209f4d5c00006b08ffba_0%7C2388243e4d660000586e7aa7_0%7C2388243e4d660000586e7aa7_1&from=LAX&lang=en&passengers=1&to=NRT&type2=multicity&booking_token=GdWFeiuhCYBshK8PCScRYtJ2nYzmAPFENg5qGAqtUUlGWgUheI3aKeIQN0zKYooN3Oo3AEMp6ArXovcBiIPAelVpq3CUPha6KPvUGiN4HqUKEopkG-vWL65G4vNsXJAlUPp8VhYrIWXayCfUrzYjJW4BFlTVW7Rde_D7oBl0XC2x5ITSiJnjtaDzjMD6JWE9KxdstlCjQCIogWcq3jVHT79Vyi787WgFfaHOslalkomgwAlclDLCHYX61U3SleJ4FalVemfLy0j1DT0A0iT0yJ1NmwtnrVBMzqzMQjGK0Hu4R0T9wURp5-DDAQxXHbo0csa6q2LXuXlX6P3OGsrluz3Zb0EombnBLOtu3DSLzc43A3J7zRnx-96f5UYPT-p4-RhrLjCFddqZMy3g84m04E2xhhAGU9dn60tRdWq4LFE1weynBWo5xDcDZPXsD_3Iu79jc_pL6sqXs1gPAnJkXBP8zST83S7aLIDMfPzFvI5d-49P_ZQjWiWft-_OLrVzpsaS0JwWXmrbeeKn_f8gjsSdfLCj_UJWhrttndI6AOwU=
LAX,NRT,OKA,LAX,2024-03-22,2024-04-01,1154,30.83,1269.28,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=243e209f4d5c00006b08ffba_0%7C2388243e4d660000aaab48f7_0%7C2388243e4d660000aaab48f7_1&from=LAX&lang=en&passengers=1&to=NRT&type2=multicity&booking_token=GhrrBUKVWweOrn0wKtmeZiOhsC20Tek7KMPI5OaEgMrZKML_Ngkn_7yehTKnA-v_9Qa3QR0wBxgPwds4rxrNngtpfb_KZ4tDtE7mSu4zAJizWSQ7LIrX6_b3OaD19RMbL6HzOqLVezHivlQK0og49AxjwMJ_XynBPv37FJkeGO_Ov5wdAxu-nvQsdNJHSoMY_JuCf3NyRWMrCrgGCCnogaHGHOc4TkayqF-Tg2YgLDLfN9pyv3e0Efq6cvbpivWkKoTQi6lKohk8DMcdIcj7JR536x-v_OhdB4WdS4Xmt0uwPyfdjzc83XaEQ2KQiOrAAsNthcH13amun8V1Gu_vGIgtimkK7h23mHwTuY-4xO3kDfbtEvQZ2jW7JmYQx4mUqDeK0ZtoRC-BzM6e9lePC_43WAAsQxK1vLN7rKsvJylAXZvxQnjsVsK_cnVE_szQFl_KwLmR8J594jNYPb-9mCnCEvwQvZN86aaDz7E2RlOQVjz9NLGnN_XnyFsnLZq2xiAachtXKH6MuXQgH3ladckchBUJCGx3flf9PG6tKJVE=
LAX,NRT,OKA,LAX,2024-03-22,2024-04-01,1135,33.75,1275.76,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=243e209f4d5c00006b08ffba_0%7C2388243e4d66000011f2640d_0%7C2388243e4d66000011f2640d_1&from=LAX&lang=en&passengers=1&to=NRT&type2=multicity&booking_token=GLR_PyMJSQcR5om_QRQypXUFMMiHN6xyE7T19I07B3oT-BwY3k10D8YvBz-BezRrDWCPUFPwb3vExe7hUIlW0hBwG9X5ESUPDAT88GiKBec_2dglAHXi0sJj0AilxGazfDs4z5k7Icp86l-jm12HwHyVD-0NjrX3sWWvrps3zIJbsmjrB1I0XfQGmy3I8OoAbiLgSXi1YRZ0vhXeJe9SRDxFk6VUItM12_KAY4mCCAu8hyGg1qpDpwqUBId1cAsYBVfZKhoCZ_GfL9p-LpLLypeETavPLrzYSZlCW-FDgKyjSD-nZpBaeBeLNgPaxZ-hyiKuEMZgJoOyIvMVkAVqrHmEGQ6rZpcx8eXZxnXC8twaZ342vLUxBLNe5gS4rhMngcjZk8m2jrNEVoLCU-_NyViRrWAeyLXKWnR6WSgZdZMvCbGq4C6qKM_E2XpG4GAr8-umIhCSt4ms4VE94MhAnGch-Biue-QCOeH3R7C-mw_OP5gpVDzTW3wUHVCrYzavNMT71DEe8LPiFcSCY9NbXEw==
LAX,NRT,OKA,LAX,2024-03-22,2024-04-01,1351,41.25,1522.33,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=243e209f4d5c0000b7a3b98a_0%7C243e209f4d5c0000b7a3b98a_1%7C2388243e4d660000586e7aa7_0%7C2388243e4d660000586e7aa7_1&from=LAX&lang=en&passengers=1&to=NRT&type2=multicity&booking_token=GY4R51IZEY1R0AYpY4cMtE9xbUSyC8oihwZ1SYNXucOEkOJrp-IV9yQWf8TaTqOjS8NxvS4xojq53c4W-Yu_pBwU2QISPit-GZjpQz6x-EPgnXAuKMBxbuXppUYsmIwJ3Ey-6dnnnC1L9-dfamX-mUt0efDlF4xi5w21Oh8MAC6dQOGP1h24LlFNPhC9-Qrp1Xez5lC7OdDMeq8yeRwF5zJFUqtrKh7fXjKUZFV8b4DzawmHAuruqEFKXYSRGl2IHi_sdjiRFTeUjiyiJLwaneLQ6FpMnAwT_TJ7uk6RWvoHM3mUy5A6zURhPR3f_lSjHHEV20l6u3NR26G4dMcvPpgHy2hTOgNvRa19ObcELy_SM-1fRPnElgOtN3VugC_LTmYZfI7CkZjffB7qgvpBye6ETc27ML8TpnVaTjATFT7-RRCov9k5ngH4uOdeO1CjaFNdJv-JnxOsZwrAwg1RSLZjFwi2da69Ae1SaWUb7GfwkmUQ0YGWfyl9cerfqZfEZiLd0F-Mf9M6Z8Jxz505UPtAPnCw1DugudO1veANzwgykVSYR20gs9nmXFHp3InciShjzxt_SpiLUFAAaMfePHQ==
LAX,NRT,OKA,LAX,2024-03-22,2024-04-01,1345,43.0,1531.29,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=243e209f4d5c000059add8a6_0%7C243e209f4d5c000059add8a6_1%7C2388243e4d660000586e7aa7_0%7C2388243e4d660000586e7aa7_1&from=LAX&lang=en&passengers=1&to=NRT&type2=multicity&booking_token=GkiB3mOlfXHgJtMsPf4lKL2XHmbhPLtDhZ34dLUEfsSZcskvqcuzbDv6KDYPjfn0HPJ0q3Be8LwztZkKxu7cG3UQLL6ZZ0eCN1s91CW7djAaGY3sWBII7XZ5xdjqXaMLYhqCs-9Z95i3PlLSmvZIdp9u4QdMCIu1lIrAczRYq3YkmY7PMIxfipYu68c6noYH3DIa8QuwpSCan0Y6_oT0zmy0pBIVszjTE13bH8pykzGeBJzjckj8gz5TKXLdHLUGbrGKqtH-vS95MFA76oMQ9Cu-pmWpn6gJhalrAK8kF09FohSMTTcZJ0-qLUTYoY6KTSTQDZdP24u3-32El2nBMotRWOXA-OQj5N9n3Ot-LwJAlmkIKbTTLty18fgCURGQekBO5iyzHtHOcQCBCHZb80ZD3-QegwDOKxcgiwyFeT3hDyiOWQ378ruWJgl_ii9zT9lOKvcWjH0DTCPom0jkvvrVn-hPkCZrj7B_qQc88ytfgz4XiNaHPt6voqaJC7ASqCMQTKxTnbJWYq7Sn9iqWxYsXXlBKPk3inlohMDwz5_VnlaP9WcSt3hL4ksHSxPkX_9LDw6eDcBSlwr31-7Cdzw==
LAX,FUK,HND,LAX,2024-03-22,2024-04-01,1479,36.83,1510.52,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=243e09934d5c000033087a16_0%7C099308554d5d0000ad725ff9_0%7C097b243e4d660000218e9b90_0%7C097b243e4d660000218e9b90_1&from=LAX&lang=en&passengers=1&to=FUK&type2=multicity&booking_token=Gcmpi1wIxhNCBBZnefFDyvQkUAFN3z5TMcT9qnlvHF-mBTVIPbRTWV4pbQ6ah2nEl9qU7BzdJSH6FQc3qAr3GUIWhStVUx-G73ptCvNDy_3JlozXYn7w9opjR2cE4R1x57FDUj5zeLgj-dv252_LqQ0lHJUVluAh-rmQEgSRS1wSKzrKJ2QX53d63cx8CvDjEsllU8k7HfWpjMdWjlyNv7EmOQCLNqjiOhw2qvZPDdaKl-lYu9Unmw5dgFO9qbcNqCfKRis2rCaKRAz9vn3YhC1a6U5FOxNAauJzqeG-Ccj_6wbOgPYbg6AyEEjOgn1ZNJ7izgTORyRCaDAeH_JU8heekEmkMZLpfEhcvmn4Vf-hQdK9nbcIumtAXq1mY4pbpa2werjYf9hyNW0lq3tyLK51LU0k-7WBoPqETAfxmVbMRXsF9AzOfmnedr_B1miSjz2LTc3oYtEtwSzMoLXkfiPtkE70zHtnTGsYAUHKKbECjCLynudpqIEZz-__HZ6mjDarZ7OntN_07CBo2dlYia7nCaYTIuO9ia1Eqo00un5grpwkABHseBtqXRlDnpW-B47DKjaNz-tEdrqOJwpFQLcrct1Z4aqS5RMVveVL0PH08aeEbsDw7QDsvMnE8DW8rQxeDPjtyjQHxHrmpLfscG7xu2TjGH-OaT9_CRHwWy1k=
LAX,FUK,HND,LAX,2024-03-22,2024-04-01,1522,34.17,1524.03,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=243e09934d5c000033087a16_0%7C099308554d5d0000ad725ff9_0%7C097b243e4d660000b02cf8b5_0%7C097b243e4d660000b02cf8b5_1&from=LAX&lang=en&passengers=1&to=FUK&type2=multicity&booking_token=G3E-kqMGhjY6p8xy6Qy769p-xzu7KBmXrwhUipFDZ8toqHGC0FHtktYPyHO6HIw4UhnQNxOz5lZf_tHsvnyEKXqAUVksSjJ0nzhJHV457-MnhPrH0qVaijOiD8k_ZrMjUxfc4xWYTkZeabYcX7Mx8mkFUshUXDwFMY89pEx8ZAliCT0pyUWFJ4rrCFXOBVR8_pouM7o_eGJoG8cQIP5kH-eJXHBuUA7SkEzKxz8wqIP5y3VAZyID3fuctLdizyhKVsajkFLjqBRgF16XMF-4NlScthI2l1WabYdtye6JX9g1_8WiU8Z86oHcsJFtk2V6SmSOqS3qItOR8jzlGNlFDSICCHRpXc-ywXN8ZWUi4coYqMrRIpUWUmeU99MYCZAA3YVogm7A2Um18fDiIrF9_FquHW-Vy3aOXviDqF5T_p4mYv3qbgdbr8ouOTq9NLNM1tT0Iro29wjOdk9mFxj1aYWP5CVv5rY3PfO36xnFnpE50wrIAStmPabCdwEwjzYpc9_zNdAb_Gc1_3RP0jy_agN2mC9mlJ3KiU_sDn-I1ta4pF3kW6Yov6JK_oBSfT3SASr0e2h23W1UEj_tSP9R76cib5-FmvQOeV2AFHvKPqhf3kVno42DtsE63H-C1PlVKyCjmwVuM87sWdgbkjibAyw==
LAX,FUK,HND,LAX,2024-03-22,2024-04-01,1408,37.92,1545.52,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=243e08554d5c0000e802fce0_0%7C243e08554d5c0000e802fce0_1%7C097b243e4d660000218e9b90_0%7C097b243e4d660000218e9b90_1&from=LAX&lang=en&passengers=1&to=FUK&type2=multicity&booking_token=GvMEJBPEtDmzjtyekwQMyx5AL6vNTIHSi1dJtsz5t36fFjyNSxQ21Yrwx1QnbBW6aiTlOGX93TBfOBTQfjGA8sIq4g2leRNSkWi6en52AoQBGmTJYXtxPveKBKp_x9bkOYmsQvcuYQDSB_1jSCGdGnymM8bf_sYz0_7_1UnqWdwGWBbcxqvq-3O0Ie5W89a4gu00SHway-DU6CS5V2FFdN7desYHQAGHoNMD-JqqQboOZsYn7KZaOh5pu7dyQ43AA34gARR45HLWiXLh2KWf_PDM2UhhjOVBT-c8d_QeVLoVQRY88I29aV7_hEpmrRb9JyCA7E7yMX2bov8CK-hBfF-l6hzZHp_l5QtNopO_cBJuJ4d3mlM3cxsStocKapZT4XQa-8bthSpxHPXi4ZTlRKnb6tzb1TrrEwdyD56NfywQeCMv64x-fvfdVbR3NdDSo0HTwmOSd0vUeHseibDebPv_V7hYNQeanOnCHDgg3t9xh8l2FcjX0Znyd7sYg_8LqzA4nTdqYz9ACmrJw5m7KQDSEaChMSPVvuLjvrJlM415GMX7EKHlbu3JoNUUDwdMB8YZdzQn6vGoNRP4zpL8QKg==
LAX,FUK,HND,LAX,2024-03-22,2024-04-01,1547,35.58,1555.54,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=243e09934d5c000033087a16_0%7C099308554d5d0000ad725ff9_0%7C097b243e4d66000036113e54_0%7C097b243e4d66000036113e54_1&from=LAX&lang=en&passengers=1&to=FUK&type2=multicity&booking_token=GeJg5aomLH9irWRtImyaK0AI2knFnmnSD4rRoYh37PjZhoXKo5Pc63o6RSgLYxtWyCZBTDwbIMOiN1RM-PhPCHhxwiApE1K2s6WNTeMiL1X8l2EPY8yFgEAuSTO8rztYHhsy5n8i26xknHLMxAdbV9d6VJT5FqSsTG3QY9E5P0GFlK-Ix44aVg-wBjujlpwnZ2TBat3Afuc8RuCdHmN7qkeM8tTY6NASpmhVUNVjVjmfqWkfj3ppyaeNPIxzuIlOqOyv8heOsxmeXnbLa924Qfi2JwGYW5UOGPXtbxSrHU5U0CgJEqRXdBeEcik1IjqtvWVj-Bw1kSm445KkFl8x_8Ao_SJdL1nHAJiFCue9mImmm3kxo9TnkGn_iTr4_qBJ6HvN9kYg6tu_GRs1Z8pOzuuvlMv_A-IAlavUwWM4eFBg3cFquaCZoW9-vvXQIICCpdnQkBUkQjV2BHo1gCmZbmTGBsCC-xIsHqcSmocTwAX_iCfUvAin3hck4q9nuOFkLe4S6qjmegn7umV5w3fS_j2J2ru-N2Q2AqKW6b9EX_6zMSqTxRXz1KlB4AwNdQC4PnGVe6pfgITBRw5JwhueU8pDK_58nVApoZk_hxJv-3fVthuzCC-yQGrN7dOr-Wv_bFyfTFpMNMnbBdYyIc4U9zUybCKlssiEZUuBJkjmji423y3eN___RxNz6GzIjXqnQ
LAX,FUK,HND,LAX,2024-03-22,2024-04-01,1448,35.25,1559.04,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=243e08554d5c0000e802fce0_0%7C243e08554d5c0000e802fce0_1%7C097b243e4d660000b02cf8b5_0%7C097b243e4d660000b02cf8b5_1&from=LAX&lang=en&passengers=1&to=FUK&type2=multicity&booking_token=GKEzIT6Zdy1xBiQNJUEh9TCvttzlMCrwz-6eSnYd_fi9j7CJ4ZwThp2BBNvwvcMnk2INxMTp35YDBcCNTn6iuzl81vA7LTyZHe5yuV7xly0IVXfnvhObSrEEFgIT3gy59sc4BUC3_5pz_187p_MRZLoGx9clAVnpTArd3bTVGtONjBj3hKTjEVemfkuOYaVcTojwtDHFHCvJy5sm6pcWsursClRHfCU1TabQ-pEit-KcdC6JlkNIi8QN_AWWn-kQX48JPty19f2LSiFJPguniu2Ss1LqBmOqJDDDXk-zm8UtPqRFfzw0pZGh887sPohxpJXkQhQcH6UQOvQsqKYt9DrVvC3QKeps39v2itpWE2KY44rIiZYz28Pn30Pkdp7ohbN1BmqDqySnYcIoVbR3cI4I5RnlpbVpa6bdQvCyOx_t7UQcm4X4t9LEr7N6fVjHTglU9qlXUrsDCGJRXZSO-rT9h2Y9mkvIfu8drUVKgh3pmadt7ans2kxXhbfS8V2kToytP6UfExxEUIXw1JP0y6hdhTgk_O51iS3CauKAtc1w_m_U_b72vpKB34Mk_xrADtTChyNkxJXEjAZdqyPa2sg==
LAX,FUK,NRT,LAX,2024-03-22,2024-04-01,1507,33.83,1509.16,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=243e09934d5c000033087a16_0%7C099308554d5d0000ad725ff9_0%7C209f243e4d660000e1456604_0%7C209f243e4d660000e1456604_1&from=LAX&lang=en&passengers=1&to=FUK&type2=multicity&booking_token=GmU-KNFxE1gS14NtUFVxKZOlr2nW0KZD07I9y-iSRFf3_4YKsu-2Vx3jz7s3WCfk9upr6q-AosEgDmIhmdVOWe-nB1XUJYVLml-dFykotIzemTgy9Vq9KiAENgA5k6daDJAbfdQVYWA1cZaPp-A2c5P70Ujz6VKvSdZpLaYwy5eL5xzDBh_uZZUKryIJaeNGHFQ4sl1vxdJs7NCz3xAzOKFWoqbhkQ_N3y1B9_lDjrXKmUm947019zHVJ4u2F49wJyOixrH1pW85wgU4O7RN7fxFP0b6S2yVcBP3DGyLSHTo6xPA-j8U9GWbHrQj6z7AhCA2Sp3i6hjYvcDi7BySC2Cct8dkBjzy6ezVmRPXHQeJf56QXXSQKzUIE3iVP0-DPgqp5sUXG5cHYOFHrdvlhODUka3OLnFdGclIXQbQCjUqu3mUEuJlB7tGSat3tc4743IyYk3kU9pLR115KsOSGRkGemVGZ4mhB5N1S43e_xYXElNA1nWaYUwuy9b9xvOexd6xr-uEjqOmP4bFboA2A98l7MA-kJT1h5BZMR8WEZoTAmjDkzlcfhfh89vHvB-s74dXC09xC6Rut46lNwvIgbr2xh5NOjV76bBLxLet826kHGiYkv-o-L1N8bSJZdnR470XmG8tjOqgn6i1BZ4U00Q==
LAX,FUK,NRT,LAX,2024-03-22,2024-04-01,1507,35.83,1525.16,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=243e09934d5c000033087a16_0%7C099308554d5d0000ad725ff9_0%7C209f243e4d660000994713a8_0%7C209f243e4d660000994713a8_1&from=LAX&lang=en&passengers=1&to=FUK&type2=multicity&booking_token=GDCpARGy6k_AHnUBU4kUnGyjtc3BLhSIy9RWSkSkmAA8oNI8Ds-ywZGY_bjghnVdGV1j4rYEXs-5MBwqVOpDkjQ_dSvKCzS7aetw54x6trDwXKhN0NO5wn33uy4LvhsPAoqFk818iWMd1D1X3CGHBAaEEIZbJHY_Z6oCAwh1z5QWU0LyG7caYZpGaaijeefztiYyzdtIJrOOcw6hKKa3WrP1_0979Ec_jUln2koVcmhKov6fxR1ifHKXO_YX9QW3I8DTI9TmbeMZzWcKdjwsxK6QMS0IQf-sTyDKAK0J6xHLMNdB65PpNN7n3ZK4iJZxSRSw6cWQFlydjMxQnbQne2_nIKmR2J7z5dLcMFJlW7XLTvG16sX5bribs4F_YN789F8Tngy6-Wd4Q7trF4eOIy1tdFPtYry5pgXpkfKYm6UVSGsZebNsbaLfrOty1262k42_H1zqOTUKkOFrU9XARH8mU3gFU57_n_c-_jX-CI7-L_I_upGWA37rQHbdpblw4-GqV0i2LPbSW2Sa4pt5mQebh_UU-AJPyxzwyWgx0S_xvHRmfdLT6yDFq7o5Bp0OVLn8oSoXhr9Vd9HyJUlgkC-NoAgVj3D4OM0ceLDD9YoicQZIuUjXjEvtuV78I1ifO3AsIDLIt3Vo9xlBLaZADQrXtlLkqUzHBin50Gsd0XKk=
LAX,FUK,NRT,LAX,2024-03-22,2024-04-01,1532,33.5,1527.05,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=243e09934d5c000033087a16_0%7C099308554d5d0000ad725ff9_0%7C209f243e4d66000011ba952f_0%7C209f243e4d66000011ba952f_1&from=LAX&lang=en&passengers=1&to=FUK&type2=multicity&booking_token=Gfc6B3AliBhlfuTkWyWpLbUM4nW-ySdNYt_NhGD6m0HHAjec5FEiYiheato46SI5O7L-ZvOwgX9Zh9xYhrLD2DyOvz2g7sxiH5S80xcan2cgm_kj8szl5KbIQdEKIS9F1RaJnpd6dwpmXfdzVVsPNS0eIflo_ISppxX4nE3N4UkcUVTR71GiSqcZy4-Cuh-ZFHHVUNjPhOLiKSg647F2EHbBj8SBKhrqe2zgy3AKP9nlaBCVA6VyXcDEXLOlVn0caOeM4Zqhs3u1dPJquDqoHKk9Liy_M6HaE49PFViZcjCTev1KI5wvHI1XANNWh2iXyz9I4YenVe5fCnlR2HMJfrQ4myAZVyoQdM2msXtl2PefhA5aiwUzKqzbaf6kDcCeKniK74OdJBmErUjocFsvJoe93w8kNa5nBLZN5YMjMb_QQesjcLmRc8s5kmVzKUvmfdFEkVY7TzuYTEx1LiH0V9gHKP84wOLG1GRrx-eyQ5TyuqaBvbqWAzfqO43ZoDichvGlUrKUc6pDkRBZhFW_u0TWpjiHGF8eQD8lBAYmAeW94K9sWzogDZBXz8ez11vqXgei2rbsVNu9uLH2dncks3NetjAz1JAv4jNCfYf-yGuGwQJnmP6FWw9dudCksFgwixQ1no4IpXwUUZLJ9iDYfAotoFvw9BwvwI0-tto9iavw=
LAX,FUK,NRT,LAX,2024-03-22,2024-04-01,1430,35.0,1540.87,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=243e08554d5c0000e802fce0_0%7C243e08554d5c0000e802fce0_1%7C209f243e4d66000066f8049c_0%7C209f243e4d66000066f8049c_1&from=LAX&lang=en&passengers=1&to=FUK&type2=multicity&booking_token=GixOXnowXf3YkxSFZWx6si1InJ6ok2uzxhryAii4LMp59Rov9eeiiUanWr33-Iy2RlZYO20EJ2mUx_9-nnJDCGnJ2SZgCXSCetswpwWod1ZppNuOShZHYiAB6-UDbhPPI_uV_wJVI-4-nBIsGSM-tmAXcxGVnpK15b3DjZB4t_dYnlUEuWohwLwSyin8UdZ_L2nuoiBBKDGxOITHbvezx-Kiey6r6pxu-top5apauCNJl71j40pfcpN4QfihV8jCzoXFwN8QPzq-wTk5L1kUnkeaAtmlZLv_Apj7NjJhI6Sm2KF9vTC0NGZcBmFctWpuJWKQ2UVwZfRbszlWhVoGGCvxZJ_OQEJerW9XpXcOwmZR5KySS36rIEcT0NBE2gujmagGoAXYHNMhz2wKeQhEDjlZmnzKCf0_fAbQZhL7x0brguJDIL-8E52yHBzETuucJf8YyVzQE_5uRoRhNF2efIZ-rRwCXoXDG4YDAL9NOJ45jmBCAO5LDSvbhPIBEI78jbqMNeay-wmJuahWjnE6cDLtec1LINMBIps9UgDlTOCr1GsgMo2p2NVLpn2lVhghO
LAX,FUK,NRT,LAX,2024-03-22,2024-04-01,1434,34.92,1544.16,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=243e08554d5c0000e802fce0_0%7C243e08554d5c0000e802fce0_1%7C209f243e4d660000e1456604_0%7C209f243e4d660000e1456604_1&from=LAX&lang=en&passengers=1&to=FUK&type2=multicity&booking_token=G18X3fadWo-rasFGwzz2Vg12Ygy0Xivu6zsrz6b_ote5nfAgbcoU3L92xnIoflsUYpjum9Qffxs6jwK9PqVrG6sacFKRzPUiRp7BlN-hDix8I4Nl7Qcv0dfYXwv6nzFKgaPHpd3yOZKi1eLEfyZw56RAl5sEAikEpqiG1KIoJDMOx-08ZooyVJRMqyMct7Z7EHLcG993NHCXmPm7fMcrKkUu8HpFzp7EtCjE1Rds03VyfJjI_inNbDY1YVv8F2gmlK17AYRNq4sw9ez53w7FwYjvBBZZXdJaRWHN2S2wa7Ei7E8i8w-iENw4KlnZcHa2Pa6lCtL375xWvkXhSKWG5brSGg5tLdNOzWoXY40M3rofcvrTJLadmTP0RY95TllMopaAwkVuWA-T7IYBGDnBlrPfEths81EwRdqFP1lMPs_IwUCAP66A028TDi8bV-6-pZYxKkReAg51qMW4joOgI-cufBa1M_dXGLdVngAyuPLt-juMMVGTwvxBT9rX5dE5xckhLTmdgXYlkmLP3HMEZyORgQkKTqfk2yNRBm3_qKBv4xWMstwjQLc4WakCk_C9u
LAX,FUK,FUK,LAX,2024-03-22,2024-04-01,1448,34.17,1464.09,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=243e09934d5c000033087a16_0%7C099308554d5d0000ad725ff9_0%7C0855243e4d66000099f270a8_0%7C0855243e4d66000099f270a8_1&from=LAX&lang=en&passengers=1&to=FUK&type2=multicity&booking_token=G6on_rNmUA6djJvN90DHYjHPB_-u-duJebPXYpLsHp_kQc0qJR8_SipiGEVtw0IlLVQxWJBLWRWVR7q_o_VP1gy6yCLoUgdEWg4MLwcS85iU9pfpY8wM4VZoyV3MIdKmcrgmnfDGsUcwyePH87S8fBrDu9pk2129gpUToKNKgv76iSGedmpIPvZfMj4mztizo9wpE-C6_kESEVVB7Uj2zs5rlWhezrWU1WAwp5r3XdM9uU6eRPGrWB7NFeHLAsDoEO5-D_L_VHcGxi6M5YsEpRrWb9F7V8IlbfLS9YR9VObslcugJtpgIXe1dW1Z2a4wxN5Ivr9Y5X8u62JOnQeIhJu3K1tA5PABhg5M4nRuhVW99yG9b_ndi5nZnlooVQ_K81Aa7adNHjfg_NpheXphMsGi8wuJ7i5Y3aIHv_mON09HTNrvk9KnXjN6PvjBejqfzc5tffn0Tazom-JbFT4kj11CumCA2D1GUG3u-ajHYDDAmUWdci9omloJXhVQlcrZsedezbih1GpZFxXoCeBO4wVP1x3l75UBvvugLpiMyjoWlZuFm_-YeoMkSPkl14w9YbjZyxOY0mDbHHdG31zKaIeQSktU6G6jOQeXnGnTKEwIJ6-c8uTK5jyf2OqC4AKdh7dcrmOAwPrpHZ-p8FGUHLOGMMmYhpbgePppad5REVDqljtqqZ46rw6I5-HcoWuka
LAX,FUK,FUK,LAX,2024-03-22,2024-04-01,1379,35.25,1499.1,https://www.kiwi.com/deep?affilid=at527japanmulti&currency=USD&flightsId=243e08554d5c0000e802fce0_0%7C243e08554d5c0000e802fce0_1%7C0855243e4d66000099f270a8_0%7C0855243e4d66000099f270a8_1&from=LAX&lang=en&passengers=1&to=FUK&type2=multicity&booking_token=GfP27YA0g1PyuexKoN7hLsaqpDEPHLD0Xcn_AptBP1172-lFq-om3-vV-BXurEwH0zmpEIAnUlwbxa_8O7ihFmY8d3oxeprWd_OVKMn5DUw0GoxO8lZwmmmlN2Agb3Wy8k14Rf4ZBC-9U9UVSQPt1Or3YhbmGixBYR3LuiGgasnIISGSeJLFnVRsvEtVEHL-Ei149zQnkQ9Wwxp5d7LqVGu-1Qzty4F9cJ6msi01AW0VXUVbqLMBabCJp5ftUFxVJd_EdzZ7uw8ymWDHAwYrGqZudBO_cUuOKXSMyRT9M-VY-05PuhT97GrnssF78w7G44FrybvMJcts2nNMfgabVEvd6aZEelGTyXfs44yHFF-G6wEx3w7twsNF6SOMq-TXQu43jvZsjIPCwdm8XQenWB0jEZkAM7iVIvUXdTRMPnsxvTkcHF1xxVIaRMUHJISi6LowFV6lj3FNcfs0EmU7lh330ejKW6taPEmOAW5yrCPhXj8UmMRwAF6tdp9pGKqUz_5reYkF16sSPbcWAkjo7fFHqwtbjjYFX-TbcOVLhUljMBLGaHVpOE0DWJq1NR-ydX9LpW1DU04MGh_wIvV7iBp-Z78qiZcn9fEPGgiwwuYg=
